Timestamp,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4
0.928661584854126,2290.4406000000004,2403.324,2097.7065,2146.6052999999997,2249.3448000000003,2400.9831000000004,2371.5918,1945.0278,2264.4306,2307.087,2007.4518000000003,2023.0578,2251.6857,1819.1394
1.056032419204712,2289.6603,2404.1043,2097.9665999999997,2145.3048000000003,2248.3044000000004,2400.9831000000004,2372.6322,1946.3283,2264.4306,2308.6476000000002,2008.2321,2020.7169000000001,2251.9458,1819.6596
1.0649030208587646,2291.481,2405.1447000000003,2099.7873000000004,2149.2063000000003,2249.3448000000003,2399.9427,2370.8115,1944.2475,2262.6099,2311.7688000000003,2008.4922000000001,2023.0578,2251.9458,1817.3187
1.0738530158996582,2291.481,2405.6648999999998,2099.5272,2148.1659,2249.0847000000003,2398.9023,2370.8115,1945.5480000000002,2262.3498000000004,2309.4279,2007.4518000000003,2025.3987,2250.9054,1819.1394
1.0828242301940918,2290.9608,2405.1447000000003,2099.2671,2145.3048000000003,2248.3044000000004,2401.2432,2372.6322,1945.2879,2264.1705,2309.9481,2006.6715000000002,2021.2371,2251.6857,1819.9197000000001
1.09196138381958,2290.1805,2405.1447000000003,2099.5272,2147.6457,2249.3448000000003,2401.7634000000003,2372.6322,1943.9874000000002,2264.6907,2311.5087,2008.2321,2025.1386,2251.6857,1819.6596
1.1007637977600098,2290.7007,2403.324,2096.1459,2145.825,2249.3448000000003,2401.2432,2373.1524,1946.3283,2264.1705,2311.7688000000003,2007.7119,2020.4568000000002,2251.6857,1817.8389
1.109771490097046,2289.9204,2404.6245,2099.007,2148.1659,2248.8246,2400.9831000000004,2371.8519,1943.7273,2262.87,2310.2082,2009.5326000000002,2024.6184,2252.4660000000003,1819.3995000000002
1.1188409328460693,2290.4406000000004,2403.5841,2098.4868,2144.5245,2248.0443,2400.723,2371.8519,1945.8081,2263.1301000000003,2309.4279,2007.7119,2022.2775000000001,2251.9458,1818.3591
1.127819538116455,2291.7410999999997,2403.324,2098.7469,2146.3452,2247.0039,2401.2432,2371.5918,1945.5480000000002,2263.9104,2309.9481,2006.9316,2024.0982000000001,2251.6857,1818.6192
1.1369028091430664,2291.2209000000003,2403.5841,2098.7469,2146.6052999999997,2247.0039,2401.7634000000003,2371.8519,1944.2475,2264.1705,2311.2486,2007.1917,2023.3179,2252.2059,1818.8793
1.1458637714385986,2290.1805,2403.5841,2097.9665999999997,2143.2239999999997,2248.0443,2401.7634000000003,2372.6322,1944.5076000000001,2264.9508,2311.5087,2005.8912,2019.4164,2252.2059,1817.3187
1.1547510623931885,2292.2613,2404.8846,2096.6661,2144.2644000000005,2248.0443,2399.9427,2372.112,1944.5076000000001,2266.2513,2308.9077,2005.8912,2020.1967,2250.6453,1818.8793
1.1637444496154785,2291.7410999999997,2404.6245,2097.9665999999997,2144.7846,2248.8246,2401.7634000000003,2372.8923000000004,1945.0278,2264.1705,2308.1274,2006.4114,2020.4568000000002,2251.9458,1819.9197000000001
1.1729061603546143,2290.9608,2404.8846,2099.007,2146.0851000000002,2250.1251,2401.7634000000003,2371.5918,1945.2879,2264.4306,2310.9885000000004,2009.2725,2024.3583,2253.2463000000002,1819.1394
1.181819200515747,2291.2209000000003,2403.5841,2097.9665999999997,2144.7846,2250.3852,2400.9831000000004,2372.3721,1945.5480000000002,2265.9912,2311.5087,2007.4518000000003,2019.6765,2251.4256,1818.0990000000002
1.190800666809082,2291.2209000000003,2402.5437,2098.7469,2146.0851000000002,2248.3044000000004,2400.723,2372.3721,1943.2071,2263.9104,2309.4279,2007.4518000000003,2022.0174000000002,2250.9054,1818.8793
1.1999602317810059,2289.9204,2403.0639,2096.9262,2143.7442,2248.3044000000004,2400.723,2372.3721,1945.2879,2263.1301000000003,2309.1677999999997,2008.2321,2020.1967,2252.4660000000003,1819.6596
