Stimulus,Trigger Type,Timestamp
happy,1,0.0006823539733886719
happy,1,1.001901388168335
happy,1,2.0031256675720215
happy,1,3.0043997764587402
happy,1,4.005629062652588
happy,1,5.007237911224365
happy,1,6.008385896682739
happy,1,7.009596824645996
sad,-1,8.010764598846436
happy,1,9.011992931365967
