F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4
4447.2,4695.57,4136.1,4198.32,4402.32,4695.06,4642.02,3810.21,4438.02,4522.17,3942.3,3985.65,4404.87,3665.88
4438.02,4691.49,4129.9800000000005,4195.77,4404.36,4699.14,4648.14,3808.6800000000003,4436.49,4520.13,3931.59,3979.02,4400.79,3656.19
4442.61,4692.0,4135.08,4198.83,4405.38,4699.14,4647.63,3807.15,4437.51,4517.58,3931.59,3977.4900000000002,4400.28,3658.7400000000002
4449.75,4693.02,4140.6900000000005,4196.79,4401.81,4696.08,4642.02,3808.17,4439.04,4519.62,3938.73,3980.04,4403.85,3668.94
4433.9400000000005,4688.9400000000005,4127.43,4195.26,4404.36,4702.71,4649.67,3810.21,4438.02,4522.68,3931.59,3968.82,4398.75,3654.15
4448.7300000000005,4693.53,4139.67,4202.91,4402.83,4698.12,4641.0,3808.17,4440.57,4524.72,3941.28,3983.61,4405.38,3661.8
4444.14,4689.96,4132.53,4202.4,4406.4,4699.65,4643.04,3810.7200000000003,4439.55,4522.17,3934.14,3978.51,4402.32,3657.21
4442.61,4689.45,4129.9800000000005,4202.4,4405.89,4700.67,4647.12,3811.23,4439.04,4522.17,3932.1,3976.4700000000003,4399.26,3659.25
4453.83,4694.04,4136.61,4202.4,4401.81,4698.12,4644.57,3808.6800000000003,4442.1,4523.1900000000005,3937.71,3985.14,4403.34,3665.37
4437.0,4692.0,4125.9,4197.3,4406.91,4702.71,4651.71,3809.7000000000003,4438.53,4522.17,3928.53,3976.98,4399.77,3650.58
4449.24,4695.06,4139.67,4199.85,4405.38,4697.61,4641.0,3807.15,4435.47,4523.7,3939.2400000000002,3987.69,4404.36,3667.41
4448.7300000000005,4692.0,4135.08,4199.34,4408.95,4700.67,4643.55,3808.17,4438.53,4523.1900000000005,3932.1,3975.4500000000003,4398.75,3665.37
4444.14,4692.51,4129.47,4199.34,4409.97,4702.71,4648.14,3807.66,4442.1,4521.66,3927.0,3968.31,4397.22,3656.7000000000003
4459.4400000000005,4696.59,4140.6900000000005,4196.79,4399.77,4694.04,4638.96,3807.15,4442.1,4521.66,3941.28,3987.69,4407.42,3669.4500000000003
4442.61,4690.47,4129.47,4192.71,4403.85,4700.67,4648.14,3810.21,4438.02,4521.66,3929.55,3978.51,4399.26,3656.7000000000003
4451.28,4694.55,4139.67,4202.4,4404.87,4702.71,4645.08,3809.7000000000003,4440.06,4522.17,3934.14,3982.08,4399.77,3665.37
4455.87,4695.57,4137.63,4202.91,4404.87,4699.65,4644.57,3810.7200000000003,4441.59,4522.68,3935.67,3980.04,4401.81,3666.9
4441.08,4690.9800000000005,4127.9400000000005,4197.81,4405.38,4697.61,4650.18,3809.19,4439.55,4522.17,3930.06,3971.37,4398.24,3656.19
4450.26,4694.55,4138.14,4199.34,4399.77,4696.08,4639.47,3808.17,4441.08,4522.17,3940.26,3986.67,4402.83,3667.92
4439.04,4690.9800000000005,4125.39,4197.3,4404.87,4702.71,4646.1,3808.6800000000003,4440.06,4523.1900000000005,3929.55,3978.51,4398.24,3655.6800000000003
4445.16,4692.51,4133.04,4197.81,4402.83,4697.61,4643.04,3804.6,4440.06,4522.17,3934.14,3977.4900000000002,4401.81,3661.29
4452.3,4694.55,4137.63,4197.3,4399.77,4698.12,4640.49,3805.62,4440.57,4521.66,3936.1800000000003,3976.98,4401.81,3666.9
4438.02,4689.96,4125.9,4196.28,4406.91,4704.24,4649.16,3809.19,4439.55,4522.17,3924.96,3971.88,4395.6900000000005,3650.07
4449.75,4692.51,4139.16,4196.79,4404.36,4694.04,4641.51,3806.64,4441.59,4521.66,3936.1800000000003,3986.16,4402.83,3662.82
4443.12,4691.49,4128.96,4195.26,4405.89,4697.1,4647.63,3806.64,4441.08,4519.11,3928.53,3973.41,4397.7300000000005,3658.23
4445.67,4690.9800000000005,4129.47,4200.36,4405.38,4701.18,4649.16,3808.17,4439.04,4519.11,3930.06,3975.4500000000003,4398.24,3657.7200000000003
4452.81,4689.96,4140.18,4200.36,4402.83,4698.12,4645.59,3808.6800000000003,4439.55,4520.64,3937.71,3984.12,4404.36,3664.86
4439.55,4690.47,4131.0,4195.26,4405.89,4700.16,4652.7300000000005,3808.6800000000003,4440.57,4519.62,3927.51,3971.88,4399.26,3652.62
4450.77,4698.63,4137.63,4198.83,4401.81,4695.06,4644.57,3807.15,4440.57,4520.13,3935.16,3984.63,4402.32,3665.88
4438.53,4692.51,4127.43,4196.28,4405.38,4698.63,4648.14,3811.23,4437.51,4521.15,3930.57,3975.96,4397.7300000000005,3657.7200000000003
4440.57,4688.9400000000005,4129.9800000000005,4196.28,4404.87,4700.16,4648.14,3809.7000000000003,4437.51,4523.7,3933.12,3972.9,4397.22,3652.62
4458.93,4694.04,4143.24,4199.85,4401.3,4696.59,4641.0,3805.11,4440.06,4524.72,3939.75,3987.1800000000003,4405.38,3664.35
4440.57,4693.02,4130.49,4198.83,4404.87,4702.71,4651.2,3808.17,4439.04,4520.64,3925.98,3974.94,4399.26,3650.07
4448.22,4692.51,4135.08,4197.81,4404.36,4699.14,4645.59,3808.17,4439.04,4522.17,3937.71,3980.04,4403.34,3661.8
4440.57,4692.51,4128.96,4201.38,4406.91,4701.6900000000005,4653.75,3809.7000000000003,4437.0,4521.15,3928.53,3975.4500000000003,4399.77,3655.6800000000003
4453.83,4697.1,4138.65,4205.97,4401.81,4696.08,4646.1,3809.19,4440.57,4521.15,3936.1800000000003,3983.61,4402.83,3665.88
4440.57,4691.49,4123.35,4201.89,4408.95,4701.18,4651.2,3811.7400000000002,4438.53,4521.15,3928.53,3970.35,4395.18,3650.58
4448.7300000000005,4694.55,4133.04,4202.91,4404.87,4697.61,4642.53,3809.7000000000003,4435.9800000000005,4522.68,3937.2000000000003,3981.57,4402.83,3662.31
4449.75,4694.55,4135.59,4201.89,4400.79,4700.16,4643.55,3808.6800000000003,4438.02,4521.66,3934.65,3983.1,4404.36,3666.9
4437.51,4692.51,4127.43,4201.89,4408.4400000000005,4706.79,4653.24,3808.17,4437.0,4521.15,3925.98,3970.86,4395.6900000000005,3655.17
4455.87,4697.1,4138.65,4201.89,4403.34,4696.59,4643.55,3807.15,4437.51,4523.7,3938.73,3981.57,4403.85,3670.4700000000003
4443.63,4693.02,4127.43,4196.79,4402.32,4701.18,4650.6900000000005,3810.21,4438.53,4521.66,3927.0,3970.35,4402.32,3659.76
4441.08,4695.57,4133.04,4199.34,4404.87,4703.22,4647.12,3808.6800000000003,4439.55,4521.66,3930.06,3976.4700000000003,4402.32,3661.29
4448.7300000000005,4694.55,4136.61,4200.87,4405.89,4698.63,4639.9800000000005,3809.7000000000003,4438.02,4526.25,3936.1800000000003,3983.1,4400.79,3668.4300000000003
4439.04,4687.41,4126.41,4198.83,4407.42,4698.63,4650.6900000000005,3810.21,4437.0,4525.2300000000005,3927.51,3972.39,4396.2,3655.6800000000003
4453.32,4692.51,4137.12,4196.79,4401.3,4694.04,4645.08,3808.17,4439.55,4523.1900000000005,3938.2200000000003,3981.57,4403.34,3665.88
4445.16,4691.49,4127.9400000000005,4194.24,4403.85,4697.1,4644.57,3811.7400000000002,4438.02,4523.7,3932.61,3973.41,4399.26,3659.25
4446.6900000000005,4689.96,4133.04,4200.36,4403.34,4697.61,4641.0,3808.17,4440.06,4523.7,3934.14,3978.0,4399.77,3660.27
4453.32,4688.43,4138.14,4198.32,4401.3,4696.59,4640.49,3804.6,4442.1,4521.66,3936.1800000000003,3982.59,4404.36,3664.35
4437.0,4686.39,4121.82,4195.26,4407.93,4699.14,4652.22,3808.6800000000003,4439.04,4519.11,3924.4500000000003,3966.78,4398.24,3651.09
4452.3,4693.53,4135.08,4203.42,4404.87,4694.04,4643.04,3808.17,4441.59,4519.62,3938.2200000000003,3980.04,4402.83,3665.88
4445.16,4693.02,4129.47,4201.38,4407.42,4702.71,4648.14,3807.66,4441.59,4523.1900000000005,3930.57,3974.94,4397.7300000000005,3654.15
4440.57,4695.06,4125.39,4200.36,4407.42,4704.75,4651.71,3807.66,4437.0,4525.2300000000005,3925.98,3971.88,4396.71,3648.03
4460.46,4696.59,4137.63,4202.4,4403.85,4695.57,4641.0,3807.15,4437.51,4523.1900000000005,3936.69,3983.61,4404.87,3669.4500000000003
4448.22,4690.47,4129.9800000000005,4197.81,4408.95,4700.67,4646.61,3807.15,4439.04,4521.66,3928.02,3975.4500000000003,4400.28,3659.25
4452.81,4695.57,4139.16,4198.83,4403.34,4699.65,4643.04,3808.17,4439.55,4524.21,3936.1800000000003,3983.61,4404.87,3661.8
4453.32,4695.57,4133.04,4198.32,4402.83,4701.18,4647.63,3810.21,4438.02,4523.1900000000005,3932.1,3976.98,4401.81,3658.7400000000002
4449.24,4693.53,4131.51,4200.36,4407.42,4702.2,4651.71,3806.64,4436.49,4521.15,3927.51,3971.88,4397.7300000000005,3654.15
4455.87,4693.02,4144.26,4201.38,4405.38,4696.59,4642.02,3804.6,4439.55,4520.13,3937.2000000000003,3983.1,4404.87,3664.35
4442.61,4686.39,4131.0,4198.32,4405.89,4702.2,4649.67,3808.6800000000003,4440.06,4519.11,3928.02,3973.41,4399.26,3651.09
4455.36,4693.02,4137.63,4201.38,4401.81,4699.14,4646.1,3810.21,4439.04,4523.1900000000005,3935.16,3981.57,4400.28,3659.25
4456.89,4695.57,4135.08,4199.85,4403.85,4698.63,4647.63,3811.23,4438.02,4522.17,3934.14,3978.51,4400.79,3659.25
4446.6900000000005,4691.49,4128.96,4200.87,4408.95,4702.2,4654.26,3806.64,4436.49,4518.6,3930.57,3969.84,4398.75,3651.6
4457.91,4692.51,4142.7300000000005,4202.91,4404.36,4697.1,4643.55,3803.07,4436.49,4522.68,3941.28,3982.08,4404.36,3664.86
4445.16,4689.45,4131.51,4197.3,4405.38,4702.71,4650.6900000000005,3806.64,4436.49,4522.68,3930.57,3973.41,4398.75,3651.6
4454.85,4694.04,4137.63,4198.83,4401.81,4700.67,4649.16,3803.58,4439.55,4518.6,3936.69,3981.57,4401.3,3656.19
4458.93,4695.57,4138.14,4196.79,4401.81,4697.61,4645.59,3805.11,4440.06,4520.64,3934.65,3982.59,4401.81,3660.27
4441.59,4692.51,4127.43,4195.26,4409.46,4700.67,4652.22,3811.7400000000002,4438.02,4523.7,3922.41,3971.37,4396.71,3647.52
4460.97,4698.12,4141.71,4199.85,4402.32,4695.06,4641.0,3807.15,4442.61,4521.66,3939.2400000000002,3988.71,4403.85,3661.29
4453.83,4694.55,4128.45,4198.32,4404.36,4700.67,4647.63,3805.62,4441.59,4521.15,3932.1,3975.96,4397.7300000000005,3652.62
4448.7300000000005,4690.9800000000005,4127.9400000000005,4198.83,4406.91,4699.14,4650.6900000000005,3808.17,4438.02,4524.21,3929.04,3972.9,4397.7300000000005,3653.64
4459.4400000000005,4693.53,4138.14,4196.79,4401.3,4694.04,4641.51,3809.7000000000003,4440.06,4522.68,3937.2000000000003,3987.1800000000003,4405.38,3664.35
4448.22,4694.55,4124.37,4195.26,4403.85,4700.67,4648.65,3809.7000000000003,4440.06,4520.64,3928.02,3978.51,4399.26,3651.6
4457.4,4695.57,4135.08,4198.83,4403.34,4695.06,4643.04,3807.15,4441.08,4523.7,3934.14,3981.06,4401.81,3663.84
4449.24,4687.41,4131.0,4195.77,4405.89,4697.1,4647.12,3809.7000000000003,4440.06,4522.68,3928.02,3969.33,4399.26,3658.7400000000002
4448.7300000000005,4687.92,4128.45,4197.3,4403.85,4701.6900000000005,4649.16,3807.66,4436.49,4520.64,3929.04,3971.88,4400.28,3652.62
4465.56,4693.02,4137.12,4199.85,4399.77,4697.1,4638.96,3806.13,4437.51,4522.68,3937.71,3986.67,4405.38,3661.29
4452.81,4688.43,4129.47,4197.3,4407.42,4700.16,4647.12,3809.7000000000003,4437.51,4523.1900000000005,3925.98,3972.9,4397.7300000000005,3651.6
4460.46,4692.0,4140.6900000000005,4202.4,4402.32,4698.63,4644.57,3805.62,4439.55,4523.1900000000005,3934.65,3979.53,4402.32,3663.84
